index_original,Jour_Incident,Cause_Incident,Nb_TGV_Impactes,Minutes_Retard_Cumulees,Date,Service,Gare de départ,Gare d'arrivée,Durée moyenne du trajet,Nombre de circulations prévues,Nombre de trains annulés,Commentaire annulations,Nombre de trains en retard au départ,Retard moyen des trains en retard au départ,Retard moyen de tous les trains au départ,Commentaire retards au départ,Nombre de trains en retard à l'arrivée,Retard moyen des trains en retard à l'arrivée,Retard moyen de tous les trains à l'arrivée,Nombre trains en retard > 15min,Retard moyen trains en retard > 15 (si liaison concurrencée par vol),Nombre trains en retard > 30min,Nombre trains en retard > 60min,Prct retard pour causes externes,Prct retard pour cause infrastructure,Prct retard pour cause gestion trafic,Prct retard pour cause matériel roulant,Prct retard pour cause gestion en gare et réutilisation de matériel,"Prct retard pour cause prise en compte voyageurs (affluence, gestions PSH, correspondances)"
79,7,Dérangement du poste d’aiguillage de Paris Montparnasse,70,1490,2018-01,National,PARIS MONTPARNASSE,ST MALO,156,102,0,,12,19.9125,1.966666667,,13,48.62307692,6.790686275,8,6.724757282,6,4,23.07692308,46.15384615,7.692307692,15.38461538,7.692307692,0.0
79,12,Colis suspect en gare de Paris Montparnasse,32,499,2018-01,National,PARIS MONTPARNASSE,ST MALO,156,102,0,,12,19.9125,1.966666667,,13,48.62307692,6.790686275,8,6.724757282,6,4,23.07692308,46.15384615,7.692307692,15.38461538,7.692307692,0.0
79,12,Incident caténaire en gare de Rennes,26,2188,2018-01,National,PARIS MONTPARNASSE,ST MALO,156,102,0,,12,19.9125,1.966666667,,13,48.62307692,6.790686275,8,6.724757282,6,4,23.07692308,46.15384615,7.692307692,15.38461538,7.692307692,0.0
79,17,Dérangement du poste d’aiguillage de Paris Montparnasse,26,386,2018-01,National,PARIS MONTPARNASSE,ST MALO,156,102,0,,12,19.9125,1.966666667,,13,48.62307692,6.790686275,8,6.724757282,6,4,23.07692308,46.15384615,7.692307692,15.38461538,7.692307692,0.0
80,1,Tempête Carmen sur la façade Atlantique,52,1079,2018-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,182,1,,38,10.4122807,1.958747698,,21,57.18095238,6.779558011,21,6.779558011,17,7,47.61904762,28.57142857,0.0,19.04761905,4.761904762,0.0
80,3,Tempête Eleonor sur l’ouest de la France,35,407,2018-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,182,1,,38,10.4122807,1.958747698,,21,57.18095238,6.779558011,21,6.779558011,17,7,47.61904762,28.57142857,0.0,19.04761905,4.761904762,0.0
80,5,Dérangement d’une aiguille en gare de Massy TGV,57,1254,2018-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,182,1,,38,10.4122807,1.958747698,,21,57.18095238,6.779558011,21,6.779558011,17,7,47.61904762,28.57142857,0.0,19.04761905,4.761904762,0.0
80,7,Dérangement du poste d’aiguillage de Paris Montparnasse,70,1490,2018-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,182,1,,38,10.4122807,1.958747698,,21,57.18095238,6.779558011,21,6.779558011,17,7,47.61904762,28.57142857,0.0,19.04761905,4.761904762,0.0
80,12,Colis suspect en gare de Paris Montparnasse,32,499,2018-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,182,1,,38,10.4122807,1.958747698,,21,57.18095238,6.779558011,21,6.779558011,17,7,47.61904762,28.57142857,0.0,19.04761905,4.761904762,0.0
80,17,Dérangement du poste d’aiguillage de Paris Montparnasse,26,386,2018-01,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,257,182,1,,38,10.4122807,1.958747698,,21,57.18095238,6.779558011,21,6.779558011,17,7,47.61904762,28.57142857,0.0,19.04761905,4.761904762,0.0
82,1,Tempête Carmen sur la façade Atlantique,52,1079,2018-01,National,RENNES,LYON PART DIEU,233,99,0,,23,3.0,0.696969697,,6,40.05833333,2.244612795,6,2.244612795,2,1,0.0,50.0,25.0,25.0,0.0,0.0
82,3,Tempête Eleonor sur l’ouest de la France,35,407,2018-01,National,RENNES,LYON PART DIEU,233,99,0,,23,3.0,0.696969697,,6,40.05833333,2.244612795,6,2.244612795,2,1,0.0,50.0,25.0,25.0,0.0,0.0
82,5,Dérangement d’une aiguille en gare de Massy TGV,57,1254,2018-01,National,RENNES,LYON PART DIEU,233,99,0,,23,3.0,0.696969697,,6,40.05833333,2.244612795,6,2.244612795,2,1,0.0,50.0,25.0,25.0,0.0,0.0
82,7,Dérangement du poste d’aiguillage de Paris Montparnasse,70,1490,2018-01,National,RENNES,LYON PART DIEU,233,99,0,,23,3.0,0.696969697,,6,40.05833333,2.244612795,6,2.244612795,2,1,0.0,50.0,25.0,25.0,0.0,0.0
82,12,Colis suspect en gare de Paris Montparnasse,32,499,2018-01,National,RENNES,LYON PART DIEU,233,99,0,,23,3.0,0.696969697,,6,40.05833333,2.244612795,6,2.244612795,2,1,0.0,50.0,25.0,25.0,0.0,0.0
82,12,Incident caténaire en gare de Rennes,26,2188,2018-01,National,RENNES,LYON PART DIEU,233,99,0,,23,3.0,0.696969697,,6,40.05833333,2.244612795,6,2.244612795,2,1,0.0,50.0,25.0,25.0,0.0,0.0
82,17,Dérangement du poste d’aiguillage de Paris Montparnasse,26,386,2018-01,National,RENNES,LYON PART DIEU,233,99,0,,23,3.0,0.696969697,,6,40.05833333,2.244612795,6,2.244612795,2,1,0.0,50.0,25.0,25.0,0.0,0.0
99,1,Tempête Carmen sur la façade Atlantique,52,1079,2018-01,National,LAVAL,PARIS MONTPARNASSE,86,208,0,,84,7.287896825,3.016987179,,55,16.56909091,5.044791667,19,5.044791667,5,2,16.12903226,35.48387097,19.35483871,22.58064516,3.225806452,3.225806452
99,3,Tempête Eleonor sur l’ouest de la France,35,407,2018-01,National,LAVAL,PARIS MONTPARNASSE,86,208,0,,84,7.287896825,3.016987179,,55,16.56909091,5.044791667,19,5.044791667,5,2,16.12903226,35.48387097,19.35483871,22.58064516,3.225806452,3.225806452
99,5,Dérangement d’une aiguille en gare de Massy TGV,57,1254,2018-01,National,LAVAL,PARIS MONTPARNASSE,86,208,0,,84,7.287896825,3.016987179,,55,16.56909091,5.044791667,19,5.044791667,5,2,16.12903226,35.48387097,19.35483871,22.58064516,3.225806452,3.225806452
99,7,Dérangement du poste d’aiguillage de Paris Montparnasse,70,1490,2018-01,National,LAVAL,PARIS MONTPARNASSE,86,208,0,,84,7.287896825,3.016987179,,55,16.56909091,5.044791667,19,5.044791667,5,2,16.12903226,35.48387097,19.35483871,22.58064516,3.225806452,3.225806452
99,12,Colis suspect en gare de Paris Montparnasse,32,499,2018-01,National,LAVAL,PARIS MONTPARNASSE,86,208,0,,84,7.287896825,3.016987179,,55,16.56909091,5.044791667,19,5.044791667,5,2,16.12903226,35.48387097,19.35483871,22.58064516,3.225806452,3.225806452
99,12,Incident caténaire en gare de Rennes,26,2188,2018-01,National,LAVAL,PARIS MONTPARNASSE,86,208,0,,84,7.287896825,3.016987179,,55,16.56909091,5.044791667,19,5.044791667,5,2,16.12903226,35.48387097,19.35483871,22.58064516,3.225806452,3.225806452
99,17,Dérangement du poste d’aiguillage de Paris Montparnasse,26,386,2018-01,National,LAVAL,PARIS MONTPARNASSE,86,208,0,,84,7.287896825,3.016987179,,55,16.56909091,5.044791667,19,5.044791667,5,2,16.12903226,35.48387097,19.35483871,22.58064516,3.225806452,3.225806452
104,10,qui a concerné 14 TGV.,0,0,2018-01,National,ARRAS,PARIS NORD,51,312,4,,118,8.863983051,3.56525974,,64,22.25078125,5.351785714,16,5.351785714,9,5,24.32432432,21.62162162,35.13513514,13.51351351,5.405405405,0.0
107,25,Accident de personne LE,0,77,2018-01,National,BORDEAUX ST JEAN,PARIS VAUGIRARD,144,62,0,,15,22.39444444,5.397580645,,9,45.39259259,6.180913978,7,6.180913978,5,2,11.11111111,11.11111111,22.22222222,55.55555556,0.0,0.0
108,20,Attente execution service voy,0,88,2018-01,National,MARSEILLE ST CHARLES,TOURCOING,299,31,0,,13,10.76923077,4.334946237,,3,88.33333333,11.32258065,3,11.32258065,3,3,0.0,33.33333333,33.33333333,33.33333333,0.0,0.0
110,21,obstacle sur voie ou aux abords,0,58,2018-01,National,TOURCOING,BORDEAUX ST JEAN,286,31,0,,5,8.4,1.35483871,,7,47.86428571,12.04408602,7,12.04408602,3,1,0.0,0.0,33.33333333,66.66666667,0.0,0.0
111,25,Accident de personne,0,159,2018-01,National,TOURCOING,MARSEILLE ST CHARLES,309,31,1,,0,0.0,0.0,,1,58.88333333,2.345,1,2.345,1,0,100.0,0.0,0.0,0.0,0.0,0.0
115,28,soin matériel roulant 7810,0,109,2018-01,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,217,323,6,,181,12.37053407,7.174973712,,49,44.03129252,8.152208202,49,8.152208202,22,10,46.66666667,16.66666667,6.666666667,20.0,6.666666667,3.333333333
116,28,soin matériel roulant,0,84,2018-01,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,214,312,2,,77,10.71558442,2.581774194,,46,43.54166667,6.862311828,46,6.862311828,27,12,19.51219512,34.14634146,12.19512195,26.82926829,2.43902439,4.87804878
130,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
130,6,épisode neigeux sur toute la France,187,18980,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
130,7,épisode neigeux sur toute la France,134,6294,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
130,8,épisode neigeux sur toute la France,166,2814,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
130,9,épisode neigeux sur toute la France,151,2830,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
130,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
130,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
130,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
130,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
130,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,PARIS MONTPARNASSE,QUIMPER,221,237,11,,50,19.69066667,4.01120944,,49,51.06122449,12.84513274,49,12.78854626,28,11,46.93877551,26.53061224,12.24489796,12.24489796,2.040816327,0.0
131,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
131,6,épisode neigeux sur toute la France,187,18980,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
131,7,épisode neigeux sur toute la France,134,6294,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
131,8,épisode neigeux sur toute la France,166,2814,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
131,9,épisode neigeux sur toute la France,151,2830,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
131,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
131,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
131,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
131,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
131,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,PARIS MONTPARNASSE,RENNES,98,547,32,,117,18.19316239,3.889644013,,156,34.35,11.62252427,88,11.55521236,48,24,52.0,21.6,11.2,12.8,1.6,0.8
132,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
132,6,épisode neigeux sur toute la France,187,18980,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
132,7,épisode neigeux sur toute la France,134,6294,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
132,8,épisode neigeux sur toute la France,166,2814,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
132,9,épisode neigeux sur toute la France,151,2830,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
132,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
132,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
132,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
132,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
132,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,QUIMPER,PARIS MONTPARNASSE,222,220,7,,18,9.388888889,0.79342723,,44,49.8719697,13.12488263,44,13.12488263,19,11,55.55555556,27.77777778,8.333333333,5.555555556,2.777777778,0.0
133,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
133,6,épisode neigeux sur toute la France,187,18980,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
133,7,épisode neigeux sur toute la France,134,6294,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
133,8,épisode neigeux sur toute la France,166,2814,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
133,9,épisode neigeux sur toute la France,151,2830,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
133,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
133,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
133,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
133,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
133,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,RENNES,PARIS MONTPARNASSE,98,567,27,,235,10.24737589,4.457654321,,210,31.12261905,13.30638889,114,13.28179298,52,28,47.4025974,24.67532468,11.03896104,12.98701299,2.597402597,1.298701299
134,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
134,6,épisode neigeux sur toute la France,187,18980,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
134,7,épisode neigeux sur toute la France,134,6294,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
134,8,épisode neigeux sur toute la France,166,2814,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
134,9,épisode neigeux sur toute la France,151,2830,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
134,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
134,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
134,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
134,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
134,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,RENNES,LYON PART DIEU,234,83,0,,36,6.746296296,2.914056225,,16,60.34895833,12.41646586,16,12.41646586,14,3,50.0,18.75,12.5,18.75,0.0,0.0
135,3,Avarie à la caténaire à l’entrée de la gare de Paris Montparnasse,46,476,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
135,6,épisode neigeux sur toute la France,187,18980,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
135,7,épisode neigeux sur toute la France,134,6294,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
135,8,épisode neigeux sur toute la France,166,2814,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
135,9,épisode neigeux sur toute la France,151,2830,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
135,15,Incident caténaire à l’entrée de la gare de Paris Montparnasse,78,2349,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
135,15,Dérangement d’installation sur la ligne grande vitesse,22,672,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
135,21,Présences de Chèvres aux abords de la ligne grande vitesse à Marcoussis,15,292,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
135,21,Avarie Matérielle sur la ligne grande vitesse au niveau de St Leger,62,2150,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
135,28,Bâche dans la caténaire à l’entrée de la gare de Paris Montparnasse,28,605,2018-02,National,TOURS,PARIS MONTPARNASSE,75,177,10,,22,5.658333333,0.809281437,,53,25.25251572,8.877744511,25,8.877744511,14,6,66.66666667,13.33333333,10.0,3.333333333,6.666666667,0.0
136,01/02,2531? Malaise voyageur,0,5,2018-02,National,NANCY,PARIS EST,93,276,3,,67,9.402487562,2.346642247,,57,23.80263158,6.326923077,36,6.326923077,13,5,64.1509434,9.433962264,16.98113208,7.547169811,1.886792453,0.0
136,02/02,2543? Pb agent escale à CGV,1,0,2018-02,National,NANCY,PARIS EST,93,276,3,,67,9.402487562,2.346642247,,57,23.80263158,6.326923077,36,6.326923077,13,5,64.1509434,9.433962264,16.98113208,7.547169811,1.886792453,0.0
